id,EmployeeNumber,CalDate,IsSwipe,IsTravel,IsLeave,IsNoSwipe,IsWeekend,created_date,updated_date,HoPCount,LeaveType,HOP_TYPE
992,35165347,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
993,35165356,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
994,35166578,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
995,35167522,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
996,35167540,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
997,35167568,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
998,35167586,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
999,35167684,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1000,35167700,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1001,35167773,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1002,35167782,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1003,30317194,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1004,30317274,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1005,30317292,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1006,30317327,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1007,30317381,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1008,30317513,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1009,35521774,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1010,35521783,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1011,35521792,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1012,35521809,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1013,35521818,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1014,35521845,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1015,35521863,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1016,35521872,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1017,35521881,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1018,35521916,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1019,35521925,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1020,30239019,2025-01-09,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1021,30239037,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1022,30248198,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1023,30248214,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1024,30248232,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1025,30248241,2025-01-09,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1026,30248269,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1027,30248303,2025-01-09,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1028,30248367,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1029,30248401,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1030,30248410,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1031,30248456,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1032,30248492,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1033,31011093,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1034,31011137,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1035,31011146,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1036,31011299,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1037,31011413,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1038,31011618,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1039,31013082,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1040,31014768,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1041,31014866,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1042,31014955,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1043,31014973,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1044,31015071,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1045,32098578,2025-01-09,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1046,32098596,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1047,32099005,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1048,32132558,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:29.5128378,NULL,NULL,NULL
1049,32132576,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:29.5128378,NULL,NULL,NULL
1050,32132594,2025-01-09,0,0,1,0,0,NULL,2025-04-16 15:32:29.5128378,NULL,NULL,NULL
1051,32132674,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1052,32133156,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:29.5128378,NULL,NULL,NULL
1053,32133165,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:29.5128378,NULL,NULL,NULL
1054,32134128,2025-01-09,0,0,1,0,0,NULL,2025-04-16 15:32:29.5128378,NULL,NULL,NULL
1055,32134271,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:29.5128378,NULL,NULL,NULL
1056,32135270,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1057,34913951,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1058,34913960,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1059,34925323,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1060,34925332,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1061,34925341,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1062,34925350,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1063,34925369,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1064,34925378,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1065,34925396,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1066,34925519,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1067,34925591,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1068,34925626,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1069,35123071,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1070,35123080,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1071,35123099,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1072,35123106,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1073,35123133,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1074,35123231,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1075,35123259,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1076,33378372,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1077,33378540,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1078,33378684,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1079,33378728,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1080,34283864,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1081,34283891,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1082,34283917,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1083,34284033,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1084,34284051,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1085,34284079,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1086,34284131,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1087,34284168,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1088,34284818,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1089,34284827,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1090,34284854,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1091,34284890,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1092,34285256,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1093,34285318,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1094,34830498,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1095,34830602,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1096,34830737,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1097,34830746,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1098,34830773,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1099,34830791,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1100,34830808,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1101,34830826,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1102,34830835,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1103,34830844,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1104,34830853,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1105,34830862,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1106,34830906,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1107,35119120,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1108,35119157,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1109,35119166,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1110,35119175,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1111,35119184,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1112,35119193,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1113,35119219,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1114,35119237,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1115,35119246,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1116,35119255,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1117,35119264,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1118,35119317,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1119,35119371,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1120,30304420,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1121,30304448,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1122,30318585,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1123,30318601,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1124,30318629,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1125,30318674,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1126,30318683,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1127,30318736,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1128,30318763,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1129,30318790,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1130,30318816,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1131,30318932,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1132,34778928,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1133,34779375,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1134,34779455,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1135,34779525,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1136,34779534,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1137,34779543,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1138,34779570,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1139,34779598,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1140,34779605,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1141,34779614,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1142,34805462,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1143,34805818,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1144,34717842,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1145,34717851,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1146,34717904,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1147,34718128,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1148,34718137,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1149,34718146,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1150,34718155,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1151,34718217,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1152,34718226,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1153,34936393,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1154,34936400,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1155,34936446,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1156,34936464,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1157,34936482,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1158,34936491,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1159,34947988,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1160,34948022,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1161,34948040,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1162,34948077,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1163,34948095,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1164,34948102,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1165,35189072,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1166,35191238,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1167,35191256,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1168,35191853,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1169,35191862,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1170,35191871,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1171,35191906,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1172,35192013,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1173,35192022,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1174,35194404,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1175,35194823,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1176,35194832,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1177,35194869,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1178,35561123,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1179,35561132,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1180,35561141,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1181,35561169,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1182,35561187,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1183,35561196,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1184,35561203,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1185,35561212,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1186,35561221,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1187,35561230,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1188,35561249,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1189,35561258,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1190,30254901,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1191,30254910,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1192,30254929,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1193,30254938,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1194,30254947,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1195,30254956,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1196,30254974,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1197,30254983,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1198,30254992,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1199,30255009,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1200,30255045,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1201,30255081,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1202,30255107,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1203,30472211,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1204,30472783,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1205,30472907,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1206,30473005,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1207,30473069,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1208,30473158,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1209,30473693,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1210,30474022,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1211,30474120,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1212,30474166,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1213,30474530,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1214,30474576,2025-01-09,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1215,30377379,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1216,30377459,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1217,30377495,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1218,30377663,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1219,30377903,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1220,30378001,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1221,30378421,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1222,30378458,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1223,30379313,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1224,31740741,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1225,31741713,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1226,31741722,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1227,31741759,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1228,31744159,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1229,31744177,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1230,31744391,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1231,31744916,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1232,31744998,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1233,31746004,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1234,31746059,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1235,31746068,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
